user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
4794,104,1,2476.65,2,3,1,231,At Risk
4795,104,1,18535.5,2,3,3,233,At Risk
4796,31,5,137551.75,4,5,5,455,Loyal
4797,148,1,6452.8,1,3,2,132,At Risk
4798,144,1,6636.0,1,3,2,132,At Risk
4799,52,2,9699.0,3,4,2,342,Loyal
4800,49,2,3460.9,4,4,1,441,Loyal
4805,24,4,82338.20000000001,4,5,5,455,Loyal
4806,9,3,161359.65,5,5,5,555,Champions
4807,39,5,33539.0,4,5,4,454,Loyal
4810,86,1,6728.6,3,3,2,332,Others
4811,2,3,64604.8,5,5,4,554,Champions
4812,11,5,357847.0,5,5,5,555,Champions
4813,29,3,12286.05,4,5,3,453,Loyal
4814,177,1,1447.2,1,3,1,131,At Risk
4817,40,1,1140.8,4,3,1,431,Potential Loyalist
4818,59,1,6872.25,3,3,2,332,Others
4819,127,1,1289.6,1,3,1,131,At Risk
4820,103,1,1517.4,2,3,1,231,At Risk
4821,3,5,11609.3,5,5,3,553,Loyal
4824,67,3,30648.05,3,5,4,354,Loyal
4825,74,2,202496.4,3,4,5,345,Loyal
4826,44,2,57020.200000000004,4,4,4,444,Loyal
4827,103,1,3633.0,2,3,1,231,At Risk
4831,22,3,24510.8,5,5,4,554,Champions
4833,104,3,32716.9,2,5,4,254,Loyal
4834,12,1,241480.5,5,3,5,535,Potential Loyalist
4835,150,1,1104.15,1,3,1,131,At Risk
4836,14,1,513.9,5,3,1,531,Potential Loyalist
4837,4,9,234015.9,5,5,5,555,Champions
4838,14,4,25395.0,5,5,4,554,Champions
4839,46,1,4883.4,4,3,2,432,Potential Loyalist
4841,102,5,231989.69999999998,2,5,5,255,Loyal
4842,11,2,184837.65,5,4,5,545,Champions
4843,69,3,22419.3,3,5,3,353,Loyal
4844,44,2,259879.15000000002,4,4,5,445,Loyal
4846,171,1,2685.0,1,3,1,131,At Risk
4847,102,4,45737.15,2,5,4,254,Loyal
4848,34,2,3379.6,4,4,1,441,Loyal
4850,169,1,6466.65,1,3,2,132,At Risk
4852,15,3,24972.5,5,5,4,554,Champions
4853,161,1,16742.4,1,3,3,133,At Risk
4854,59,1,13999.2,3,3,3,333,Others
4855,146,1,732.0,1,3,1,131,At Risk
4856,80,1,4150.0,3,3,2,332,Others
4858,12,4,94468.6,5,5,5,555,Champions
4859,83,2,10333.900000000001,3,4,3,343,Loyal
4860,52,2,12475.8,3,4,3,343,Loyal
4861,73,1,819.9,3,3,1,331,Others
4862,102,1,4257.9,2,3,2,232,At Risk
4863,2,7,51474.45,5,5,4,554,Champions
4864,13,2,215064.9,5,4,5,545,Champions
4865,105,2,25977.8,2,4,4,244,Loyal
4866,83,1,7243.2,3,3,2,332,Others
4867,62,2,177685.80000000002,3,4,5,345,Loyal
4868,179,1,33552.9,1,3,4,134,At Risk
4869,1,4,8198.55,5,5,2,552,Loyal
4870,98,2,53218.399999999994,2,4,4,244,Loyal
4871,70,3,132969.0,3,5,5,355,Loyal
4872,21,4,16175.7,5,5,3,553,Loyal
4873,106,1,10905.5,2,3,3,233,At Risk
4877,26,1,571.0,4,3,1,431,Potential Loyalist
4878,102,3,144840.8,2,5,5,255,Loyal
4879,7,4,22220.699999999997,5,5,3,553,Loyal
4880,94,1,2240.0,2,3,1,231,At Risk
4882,168,1,560.0,1,3,1,131,At Risk
4883,56,2,38093.25,3,4,4,344,Loyal
4886,139,3,110664.6,1,5,5,155,Loyal
4890,91,1,189593.4,2,3,5,235,At Risk
4892,169,1,5460.0,1,3,2,132,At Risk
4893,106,1,1105.2,2,3,1,231,At Risk
4894,105,1,39086.4,2,3,4,234,At Risk
4895,46,2,5348.2,4,4,2,442,Loyal
4897,6,7,259483.5,5,5,5,555,Champions
4901,20,5,90625.6,5,5,5,555,Champions
4904,134,1,12504.0,1,3,3,133,At Risk
4909,2,9,181014.2,5,5,5,555,Champions
4910,30,2,14787.449999999999,4,4,3,443,Loyal
4911,21,3,133639.4,5,5,5,555,Champions
4912,103,1,12661.2,2,3,3,233,At Risk
4913,104,1,2756.9,2,3,1,231,At Risk
4915,91,2,3984.8,2,4,2,242,Loyal
4917,107,1,180681.6,2,3,5,235,At Risk
4920,87,2,10768.0,2,4,3,243,Loyal
4921,140,2,23595.0,1,4,4,144,Loyal
4923,110,1,25589.25,1,3,4,134,At Risk
4925,60,1,482.4,3,3,1,331,Others
4926,30,2,208929.44999999998,4,4,5,445,Loyal
4927,22,1,4084.2,5,3,2,532,Potential Loyalist
4928,62,2,3885.9,3,4,2,342,Loyal
4929,54,1,6496.8,3,3,2,332,Others
4930,40,1,2104.0,4,3,1,431,Potential Loyalist
4932,5,7,77279.2,5,5,5,555,Champions
4933,110,1,22368.6,1,3,3,133,At Risk
4934,62,5,150590.8,3,5,5,355,Loyal
4935,75,5,28085.4,3,5,4,354,Loyal
4939,6,1,2233.6,5,3,1,531,Potential Loyalist
4940,67,1,7542.9,3,3,2,332,Others
4941,174,1,4972.5,1,3,2,132,At Risk
4943,30,2,10928.8,4,4,3,443,Loyal
4944,173,1,580.0,1,3,1,131,At Risk
4945,102,1,58770.7,2,3,4,234,At Risk
4946,104,2,34101.5,2,4,4,244,Loyal
4948,103,2,12786.599999999999,2,4,3,243,Loyal
4949,24,4,35658.95,4,5,4,454,Loyal
4950,21,6,226004.25,5,5,5,555,Champions
4953,125,1,133577.1,1,3,5,135,At Risk
4955,102,1,26946.4,2,3,4,234,At Risk
4957,103,1,3007.3,2,3,1,231,At Risk
4959,38,2,120520.5,4,4,5,445,Loyal
4960,41,8,237535.8,4,5,5,455,Loyal
4961,57,2,4313.4,3,4,2,342,Loyal
4962,8,1,20962.0,5,3,3,533,Potential Loyalist
4964,7,2,41501.7,5,4,4,544,Loyal
4965,49,1,67755.6,4,3,4,434,Potential Loyalist
4967,46,2,3376.0,4,4,1,441,Loyal
4968,116,1,19758.4,1,3,3,133,At Risk
4969,36,3,13242.6,4,5,3,453,Loyal
4971,75,3,27783.75,3,5,4,354,Loyal
4972,15,3,48138.399999999994,5,5,4,554,Champions
4973,63,1,67895.55,3,3,4,334,Others
4975,62,3,29280.6,3,5,4,354,Loyal
4978,111,1,1625.45,1,3,1,131,At Risk
4980,62,5,13589.7,3,5,3,353,Loyal
4985,125,1,3137.6,1,3,1,131,At Risk
4986,92,4,60478.35,2,5,4,254,Loyal
4987,8,3,1978.2,5,5,1,551,Loyal
4988,29,2,4934.25,4,4,2,442,Loyal
4990,89,1,22734.95,2,3,3,233,At Risk
4991,8,8,17295.800000000003,5,5,3,553,Loyal
4993,102,1,85212.0,2,3,5,235,At Risk
4994,40,4,14129.5,4,5,3,453,Loyal
4995,38,7,117330.09999999999,4,5,5,455,Loyal
4997,32,3,21038.15,4,5,3,453,Loyal
4999,42,2,3193.5,4,4,1,441,Loyal
5000,165,1,83850.8,1,3,5,135,At Risk
